FileName,Loc,AvgAssignment,AvgBlankLines,AvgColon,AvgComment,AvgDash,AvgEnvLenght,AvgEnvVariable,AvgIfStatement,AvgIndentation,AvgKeyword,AvgLineLenght,AvgNumber,AvgParenthesis,AvgScriptLenght,AvgSpace,MaxEnvLenght,MaxEnvVariable,MaxIndentation,MaxLineeLenght,MaxNumber,MaxOccurencesCharacter,MaxOccurrencesEnv,MaxScriptLenght,Readable
50ba5ca4228a4d7848099fd0d9c9148132b8c89b.yml,43,0.3023255813953488,0,0.6511627906976745,0,0.627906976744186,26.142857142857142,0.3023255813953488,0,2.697674418604651,0.6511627906976745,20.186046511627907,1.813953488372093,0,45.5,3.86046511627907,66,1,6,67,10,42,10,70,1.0
05ca3a51dab793eb4a9ea5850d0c3cb934f03f36.yml,31,0.06451612903225806,0,0.7419354838709677,0,0.41935483870967744,0,0,0,1.6129032258064515,0.7419354838709677,14.161290322580646,1.8064516129032258,0.06451612903225806,0,2.5806451612903225,0,0,4,179,29,30,0,0,1.0
9748e90a7434ec03dfa7e692473873f900768ccf.yml,23,0.10526315789473684,0.043478260869565216,0.5263157894736842,0.13043478260869565,0.9473684210526315,0,0,0.10526315789473684,1.4736842105263157,0.5,20.73913043478261,0.3157894736842105,0.5263157894736842,80.75,4.35,0,0,4,153,4,30,0,175,0.0
39442c7bbaf0141c8e2527e0bfc338e3706fd72d.yml,96,0.13333333333333333,0.03125,0.6222222222222222,0.03125,1.6555555555555554,8.125,0.09375,0,6.1521739130434785,0.6021505376344086,20.916666666666668,1.5888888888888888,0,40.166666666666664,7.3052631578947365,13,3,12,182,28,149,2,110,0.0
72b8f6895785c0d92c071a7055174a0f00e0223f.yml,25,0,0,0.56,0,0.92,0,0,0,1.68,0.56,17.0,0.68,0,30.625,2.92,0,0,4,77,9,43,0,81,0.0
e341a2318ee7f646a0442df06585787f0705805b.yml,44,0,0.11363636363636363,0.45161290322580644,0.18181818181818182,1.3225806451612903,0,0,0,1.4871794871794872,0.3888888888888889,17.40909090909091,0.1935483870967742,0,31.333333333333332,2.909090909090909,0,0,6,134,4,44,0,146,0.0
e5793efb09b696ae24bbbc8f59dc5150674475ec.yml,46,0.11627906976744186,0.06521739130434782,0.7906976744186046,0,0.6511627906976745,8.0,0.08695652173913043,0,4.093023255813954,0.7391304347826086,10.869565217391305,0.23255813953488372,0,31.0,4.521739130434782,8,1,8,40,2,42,5,42,0.0
12585eef25d3c0f82b2a3ede8dd354fbec645883.yml,95,0.47191011235955055,0.06315789473684211,0.43820224719101125,0.010526315789473684,1.7303370786516854,9.857142857142858,0.4105263157894737,0.02247191011235955,4.696629213483146,0.4105263157894737,27.873684210526317,1.247191011235955,0.0449438202247191,68.4,6.347368421052631,20,2,8,140,9,208,4,162,0.0
6cc00a09fe947a12dc137b5738c5b3a6956713e0.yml,79,0.3333333333333333,0.0759493670886076,0.4782608695652174,0.08860759493670886,0.7536231884057971,9.2,0.12658227848101267,0.05555555555555555,6.931506849315069,0.4266666666666667,17.518987341772153,0.7971014492753623,0.15942028985507245,16.393939393939394,8.012658227848101,10,1,16,66,15,68,11,63,0.0
bde498b55b02d05742bdd232b950a889262928d4.yml,91,0.8987341772151899,0.13186813186813187,0.3924050632911392,0.01098901098901099,1.5949367088607596,5.0,0.10989010989010989,0.27848101265822783,4.151898734177215,0.2857142857142857,32.46153846153846,1.139240506329114,0.759493670886076,59.72093023255814,7.868131868131868,5,1,12,308,24,203,21,327,0.0
3199b96630a73cdc3c25c3eece1d766aecd64c46.yml,31,0.3333333333333333,0.1935483870967742,0.8333333333333334,0.41935483870967744,0.4166666666666667,18.5,0.0967741935483871,0,1.3333333333333333,0.5555555555555556,25.225806451612904,2.5833333333333335,0,48.0,1.9523809523809523,25,1,4,182,27,17,1,48,0.0
d5bfd07333e33aed7112af4207e7376ffb918d28.yml,46,0.044444444444444446,0,0.4888888888888889,0.021739130434782608,1.0,0,0,0,3.8260869565217392,0.4888888888888889,53.65217391304348,0.26666666666666666,0.044444444444444446,41.0,6.760869565217392,0,0,8,141,8,262,0,41,0.0
