FileName,Loc,AvgAssignment,AvgBlankLines,AvgColon,AvgComment,AvgDash,AvgEnvLenght,AvgEnvVariable,AvgIfStatement,AvgIndentation,AvgKeyword,AvgLineLenght,AvgNumber,AvgParenthesis,AvgScriptLenght,AvgSpace,MaxEnvLenght,MaxEnvVariable,MaxIndentation,MaxLineeLenght,MaxNumber,MaxOccurencesCharacter,MaxOccurrencesEnv,MaxScriptLenght
3929cdcfbd4cfd722735372967173c00aea0774b.yml,63,0.075,0.14285714285714285,0.85,0.2222222222222222,0.675,10.0,0.047619047619047616,0,1.934782608695652,0.6938775510204082,27.984126984126984,0.35,0.05,64.0,3.4363636363636365,10,1,4,128,2,86,3,139
4fd405da2e199a06ca5950af910b102a62d66b21.yml,63,0.21052631578947367,0.14285714285714285,0.8421052631578947,0.25396825396825395,0.6842105263157895,11.25,0.12698412698412698,0,1.8043478260869565,0.6808510638297872,29.841269841269842,0.34210526315789475,0.05263157894736842,71.5,3.309090909090909,12,2,4,128,2,86,5,139
3ee5bbf846730f1c49a6c94ebfc600ae2390bb78.yml,46,0,0.06521739130434782,0.9534883720930233,0,0.4186046511627907,0,0,0,5.162790697674419,0.8913043478260869,13.021739130434783,0.8372093023255814,0,57.0,6.086956521739131,0,0,8,52,2,53,0,60
a6bd36faaedc779f932fa76f52bab9550f0fcd6d.yml,47,0,0.0851063829787234,0.9534883720930233,0,0.4186046511627907,0,0,0,5.162790697674419,0.8723404255319149,12.74468085106383,0.8372093023255814,0,57.0,5.9787234042553195,0,0,8,52,2,53,0,60
cead1abf04bb508f3bdf96bce785cef273caf953.yml,20,0.2,0.2,0.6,0.05,1.5333333333333334,0,0,0,1.3125,0.47368421052631576,21.8,0.9333333333333333,0.5333333333333333,44.42857142857143,2.6,0,0,3,63,5,24,0,63
b167b1bf7bed4d217ef803766e565102a6d77c19.yml,23,0.16666666666666666,0.17391304347826086,0.5,0.043478260869565216,2.1666666666666665,0,0,0,1.4210526315789473,0.4090909090909091,25.217391304347824,0.8888888888888888,0.4444444444444444,46.9,3.3043478260869565,0,0,3,71,5,39,0,78
97b889e94d443e225b7217a98a15ff9f363eca66.yml,37,0.2,0.10810810810810811,0.36666666666666664,0.08108108108108109,3.6666666666666665,12.0,0.02702702702702703,0.030303030303030304,1.5151515151515151,0.29411764705882354,36.83783783783784,1.3333333333333333,0.26666666666666666,55.27272727272727,5.405405405405405,12,1,4,109,9,110,1,126
6a074415c3ec9b7a97c4d13f4e8ade2c4d6f028e.yml,37,0.2,0.10810810810810811,0.36666666666666664,0.08108108108108109,3.6666666666666665,12.0,0.02702702702702703,0.030303030303030304,1.5151515151515151,0.29411764705882354,36.83783783783784,1.3333333333333333,0.26666666666666666,55.27272727272727,5.45945945945946,12,1,4,109,9,110,1,126
30253ab1ac14759d221c3d2e6f247b1c2942f272.yml,29,0.041666666666666664,0.1724137931034483,0.6666666666666666,0.034482758620689655,0.6666666666666666,0,0,0,4.25,0.5517241379310345,11.10344827586207,0.4583333333333333,0,16.0,5.310344827586207,0,0,10,31,5,27,0,28
a907228372775a7a2e5e3867c235061688e8a87d.yml,29,0.041666666666666664,0.1724137931034483,0.6666666666666666,0.034482758620689655,0.6666666666666666,0,0,0,3.3333333333333335,0.5517241379310345,11.10344827586207,0.4583333333333333,0,16.0,4.551724137931035,0,0,8,31,5,27,0,28
24ff79144366d4536e3265fb85d28fbbd30f6308.yml,53,0.5681818181818182,0,0.45454545454545453,0.16981132075471697,2.0681818181818183,10.0,0.3018867924528302,0.22727272727272727,2.1363636363636362,0.4090909090909091,46.075471698113205,2.25,0.5,68.7,7.0,10,3,6,182,35,142,9,153
c29b88f181092daf11be3164cddcdc8b10cd2869.yml,53,0.5681818181818182,0,0.45454545454545453,0.16981132075471697,2.0681818181818183,10.0,0.3018867924528302,0.22727272727272727,2.1363636363636362,0.4090909090909091,46.075471698113205,2.25,0.5,68.7,7.045454545454546,10,3,6,182,35,142,9,153
bb9fd453d1579e7e99bc0cce56067e1982655e30.yml,71,0.0847457627118644,0.08450704225352113,0.711864406779661,0.08450704225352113,0.8813559322033898,0,0,0,2.774193548387097,0.6153846153846154,21.549295774647888,1.88135593220339,0.03389830508474576,34.1,3.7205882352941178,0,0,6,179,27,93,0,83
61fe187cbda6bccce8ce1ef844ad1c69ce73b12a.yml,60,0.0847457627118644,0,0.711864406779661,0.016666666666666666,0.8813559322033898,0,0,0,2.6,0.6779661016949152,24.2,1.9152542372881356,0.03389830508474576,34.1,3.85,0,0,6,179,27,93,0,83
657b41710d66a1e77424ebe1cbba1d8ecde71c76.yml,13,0.2,0.23076923076923078,0.6,0.07692307692307693,0.4,3.0,0.15384615384615385,0,1.2,0.46153846153846156,9.384615384615385,0,0,0,1.6153846153846154,3,1,4,28,0,11,3,0
2634db2ce707e1a7b19a4fcfe23a64203b3b5023.yml,13,0.2,0.23076923076923078,0.6,0.07692307692307693,0.4,3.0,0.15384615384615385,0,1.0,0.46153846153846156,9.384615384615385,0,0,0,1.4615384615384615,3,1,2,28,0,11,3,0
660ce8687ccc77796e4a5c9d01b7ab0410af448f.yml,16,0,0,0.625,0,0.4375,0,0,0,1.625,0.625,10.0,0.25,0,14.0,2.3125,0,0,4,18,2,15,0,14
21e54de4838d5e8a858dda55085426ada5085d8e.yml,17,0,0,0.5882352941176471,0,0.7058823529411765,0,0,0,1.6470588235294117,0.5882352941176471,11.058823529411764,0.7647058823529411,0,19.5,2.5294117647058822,0,0,4,31,9,16,0,35
878e2e8046978cfdcfc506c0903ba3dc491fb2e6.yml,42,0.3793103448275862,0.19047619047619047,0.4827586206896552,0.19047619047619047,1.3793103448275863,14.0,0.047619047619047616,0.23529411764705882,1.2352941176470589,0.3783783783783784,31.142857142857142,1.4482758620689655,0.6896551724137931,77.0,4.380952380952381,14,1,4,182,20,61,1,114
5e49793ae6a41e4961a5d2be57b6368a72227cdb.yml,43,0.36666666666666664,0.18604651162790697,0.4666666666666667,0.18604651162790697,1.6,14.0,0.046511627906976744,0.22857142857142856,1.2571428571428571,0.3684210526315789,31.0,1.4,0.6666666666666666,73.9090909090909,4.372093023255814,14,1,4,182,20,62,1,114
f7591abaf293bccda3645f187897ed68a304be91.yml,23,0,0.17391304347826086,0.5789473684210527,0,0.631578947368421,0,0,0,1.368421052631579,0.4782608695652174,11.478260869565217,0.3157894736842105,0,23.5,2.1739130434782608,0,0,4,33,2,22,0,35
282ac5531a016d83a8f3b727b4e4d48df65a7ed3.yml,19,0,0.15789473684210525,0.5,0,0.6875,0,0,0,1.375,0.42105263157894735,12.052631578947368,0.25,0,23.5,2.3157894736842106,0,0,4,33,2,21,0,35
c2fe28881b1a4ee6466907346e47278bfb74698d.yml,75,0.78125,0.12,0.5625,0.02666666666666667,2.4375,10.0,0.16,0.22727272727272727,2.3636363636363638,0.4931506849315068,39.306666666666665,1.59375,2.03125,142.06666666666666,6.16,10,1,8,346,44,182,23,376
ad4798a3dd46d434b42ac08958a1a655d63215a9.yml,87,0.7384615384615385,0.11494252873563218,0.6153846153846154,0.13793103448275862,2.3076923076923075,10.0,0.16091954022988506,0.17647058823529413,2.0,0.5333333333333333,34.87356321839081,1.5384615384615385,1.6615384615384616,163.33333333333334,5.435897435897436,10,1,6,346,44,169,23,376
f923216614cf7010f7dff512e5766b3650ceff94.yml,92,0.18309859154929578,0.11956521739130435,0.676056338028169,0.11956521739130435,1.056338028169014,4.5,0.043478260869565216,0,3.8607594936708862,0.5609756097560976,22.25,1.4647887323943662,0,33.47826086956522,5.233333333333333,5,1,7,182,33,80,3,73
8973b4a0fc66734aaf85f710f703ad88cffe79f7.yml,107,0.24390243902439024,0.12149532710280374,0.5975609756097561,0.12149532710280374,1.146341463414634,4.5,0.037383177570093455,0,3.8333333333333335,0.5052631578947369,25.411214953271028,1.2804878048780488,0.0975609756097561,41.333333333333336,5.504854368932039,5,1,7,182,33,117,3,148
96530629be5673b60813181068965c364f440a86.yml,32,0.0625,0,0.53125,0,0.4375,58.75,0.0625,0,6.9375,0.5,31.5625,3.4375,0.0625,0,7.59375,68,1,14,68,16,35,1,0
7a85a0330b701e0b9bea77107f8bdb50983469a8.yml,34,0.058823529411764705,0,0.5,0,0.47058823529411764,58.75,0.058823529411764705,0,6.764705882352941,0.5,29.764705882352942,3.235294117647059,0.058823529411764705,27.5,7.382352941176471,68,1,14,68,16,35,1,39
fe225dcc9ae4c38e3bf2aa5432c726ebc5d63cb5.yml,44,0.2,0.20454545454545456,0.6857142857142857,0,0.8571428571428571,12.666666666666666,0.09090909090909091,0.02857142857142857,1.9428571428571428,0.5454545454545454,19.977272727272727,1.7714285714285714,0.17142857142857143,53.333333333333336,2.409090909090909,14,3,6,179,29,58,2,77
2aff8b89f0bbacaa87c3251e7b1295491d6bdcd1.yml,20,0.1,0,0.65,0,1.1,0,0,0,1.0,0.65,31.6,2.9,0,33.0,2.0,0,0,6,179,29,37,0,55
34652dc563b9f5f246426cd9e6c92dba61a356cc.yml,75,0.13333333333333333,0.13333333333333333,0.9333333333333333,0.26666666666666666,1.6444444444444444,21.333333333333332,0.04,0.04,1.64,0.5454545454545454,23.56,1.0444444444444445,1.0666666666666667,40.84375,4.0,22,1,4,91,3,86,8,69
bd05fae22f2e91267e3e16d2dea19d3e695630dc.yml,78,0.06976744186046512,0.15384615384615385,0.9767441860465116,0.2948717948717949,1.5813953488372092,21.333333333333332,0.038461538461538464,0,1.5294117647058822,0.5454545454545454,24.025641025641026,1.0465116279069768,0.8837209302325582,39.4,3.365079365079365,22,1,4,91,3,79,8,60
92dcc0cec698a72d7cffe1b2863bd62523edfe97.yml,85,0.15384615384615385,0.16470588235294117,1.0,0.5294117647058824,1.3846153846153846,21.333333333333332,0.03529411764705882,0.017857142857142856,0.7857142857142857,0.25,22.83529411764706,1.8846153846153846,0.38461538461538464,28.307692307692307,2.642857142857143,22,1,4,91,21,53,8,69
5a3b90dadd9209fd08418c126447e8a6840eb64a.yml,82,0.21428571428571427,0.14634146341463414,0.9285714285714286,0.5121951219512195,1.4285714285714286,21.333333333333332,0.036585365853658534,0.03636363636363636,0.8727272727272727,0.25,23.9390243902439,1.7857142857142858,0.5714285714285714,29.666666666666668,2.985074626865672,22,1,4,91,21,58,8,69
35714904140439732a684d9e7ec9df016bdda05d.yml,57,0.13636363636363635,0.17543859649122806,0.6363636363636364,0.07017543859649122,0.5909090909090909,18.0,0.017543859649122806,0.08888888888888889,1.7333333333333334,0.5,15.280701754385966,0.6136363636363636,0.5454545454545454,36.84615384615385,3.2363636363636363,18,1,6,87,4,54,3,104
f219bfa89af61f5d2c0a115174669402240e42ca.yml,52,0.13636363636363635,0.09615384615384616,0.6363636363636364,0.07692307692307693,0.5909090909090909,18.0,0.019230769230769232,0.08888888888888889,1.7333333333333334,0.5510204081632653,16.98076923076923,0.6136363636363636,0.5454545454545454,36.84615384615385,3.56,18,1,6,87,4,54,3,104
c1f21fa47a82ece36c1882c72a1e0200d0c1a9e2.yml,93,0.08695652173913043,0.17204301075268819,0.37681159420289856,0.08602150537634409,1.2173913043478262,13.5,0.021505376344086023,0.012987012987012988,2.7012987012987013,0.3058823529411765,19.774193548387096,0.5797101449275363,0.2608695652173913,40.0625,4.268817204301075,15,1,8,97,12,103,2,98
32b32c13004908300efce25cefc3837c21d7659b.yml,72,0.08196721311475409,0.1388888888888889,0.4262295081967213,0.013888888888888888,1.3278688524590163,0,0,0.06557377049180328,2.262295081967213,0.36619718309859156,25.666666666666668,0.6229508196721312,0.26229508196721313,66.1304347826087,4.52112676056338,0,0,6,248,12,100,0,275
1cdf8292eb651843342318f68f843ae5ff9af28b.yml,138,0.19834710743801653,0.10869565217391304,0.4049586776859504,0.014492753623188406,1.1322314049586777,13.0,0.10144927536231885,0,4.5528455284552845,0.34558823529411764,18.68840579710145,0.512396694214876,0.4793388429752066,34.45652173913044,5.586956521739131,22,1,14,104,6,156,5,114
9c3a8052224ca87b749c0b95788a503407383245.yml,140,0.22950819672131148,0.11428571428571428,0.4016393442622951,0.014285714285714285,1.1229508196721312,13.0,0.1,0.008064516129032258,4.5,0.34057971014492755,18.542857142857144,0.48360655737704916,0.45901639344262296,34.234042553191486,5.542857142857143,22,1,14,108,6,156,5,122
eb101bfc995ae216ed0f87df17f47a39cad8dd80.yml,6,0,0,0.5,0,0.5,0,0,0,1.0,0.5,8.166666666666666,1.0,0,0,2.0,0,0,2,21,2,5,0,0
8edfb697f41cac5242044120a8cf65860e007f5c.yml,6,0,0,0.5,0,0.5,0,0,0,1.0,0.5,8.166666666666666,1.0,0,0,2.0,0,0,2,21,2,5,0,0
49f245af1904c4bafe3e9a8a24dda150975982d1.yml,16,0.0625,0,0.5625,0,0.9375,0,0,0.0625,1.625,0.5625,14.6875,1.375,0.25,51.666666666666664,3.6875,0,0,4,85,10,18,0,97
80438d21ab49c13bebbcf671a3f7b42592826687.yml,18,0.05555555555555555,0,0.5,0,0.8333333333333334,0,0,0.05555555555555555,2.0,0.5,13.0,1.2222222222222223,0.2222222222222222,30.4,3.7222222222222223,0,0,6,42,10,18,0,47
a2dd9489d8a2253072f3a57090f7ff9383642120.yml,71,0.22,0.11267605633802817,0.34,0.2535211267605634,0.72,4.0,0.056338028169014086,0.08064516129032258,2.225806451612903,0.29310344827586204,28.591549295774648,0.78,0.48,37.111111111111114,3.9714285714285715,4,1,6,182,22,98,8,112
66044af055a680ff5fa2b4d29be16ac11e83438c.yml,63,0.45,0.15873015873015872,0.425,0.20634920634920634,1.075,4.0,0.06349206349206349,0.19230769230769232,1.1923076923076923,0.34,32.57142857142857,0.975,1.1,71.41176470588235,3.661290322580645,4,1,4,182,22,98,13,146
608dbd0f7f4bfa7800a4c05e59eef2ea3578faa3.yml,26,0.2,0.23076923076923078,0.55,0,1.45,0,0,0.1,1.85,0.34615384615384615,15.807692307692308,1.0,0.4,57.833333333333336,3.423076923076923,0,0,4,92,4,29,0,103
af1b632a115b41d4d28404bb9968797228c355cc.yml,26,0.2,0.23076923076923078,0.55,0,1.45,0,0,0.1,1.85,0.34615384615384615,15.807692307692308,1.0,0.4,57.833333333333336,3.5,0,0,4,92,4,29,0,103
5d6f6f56a2a0f72a67c2d3f96eb61986cf821a1e.yml,61,0.2978723404255319,0.16393442622950818,0.5531914893617021,0.08196721311475409,1.148936170212766,6.142857142857143,0.11475409836065574,0.1276595744680851,3.9148936170212765,0.45614035087719296,19.737704918032787,0.19148936170212766,0.46808510638297873,75.7,5.333333333333333,25,3,10,126,2,71,6,137
18b812b1b905a53c185b3572541b3e90c08b669f.yml,61,0.2978723404255319,0.16393442622950818,0.5531914893617021,0.08196721311475409,1.148936170212766,6.142857142857143,0.11475409836065574,0.1276595744680851,3.7872340425531914,0.45614035087719296,19.737704918032787,0.19148936170212766,0.46808510638297873,75.7,5.228070175438597,25,3,10,126,2,71,6,137
b4f3985508892e0939e9e94a4c3e047c95246dbc.yml,124,0.66,0.07258064516129033,0.64,0.14516129032258066,1.43,5.931034482758621,0.23387096774193547,0.04854368932038835,3.5533980582524274,0.5871559633027523,33.42741935483871,0.68,0.28,44.629629629629626,5.758928571428571,12,3,6,205,5,337,14,119
865407561d57024507f5fadf0611ac50985e7539.yml,132,0.6055045871559633,0.06818181818181818,0.5871559633027523,0.12878787878787878,1.4128440366972477,5.931034482758621,0.2196969696969697,0.04424778761061947,3.398230088495575,0.5423728813559322,32.09090909090909,0.6330275229357798,0.3302752293577982,36.72222222222222,5.60655737704918,12,3,6,205,5,345,14,119
24ff79144366d4536e3265fb85d28fbbd30f6308.yml,53,0.5681818181818182,0,0.45454545454545453,0.16981132075471697,2.0681818181818183,10.0,0.3018867924528302,0.22727272727272727,2.1363636363636362,0.4090909090909091,46.075471698113205,2.25,0.5,68.7,7.0,10,3,6,182,35,142,9,153
c29b88f181092daf11be3164cddcdc8b10cd2869.yml,53,0.5681818181818182,0,0.45454545454545453,0.16981132075471697,2.0681818181818183,10.0,0.3018867924528302,0.22727272727272727,2.1363636363636362,0.4090909090909091,46.075471698113205,2.25,0.5,68.7,7.045454545454546,10,3,6,182,35,142,9,153
c08b76d295844e36369eaae825ee76713a21a200.yml,81,0.13559322033898305,0.1728395061728395,0.6949152542372882,0.09876543209876543,0.9491525423728814,14.0,0.07407407407407407,0.015873015873015872,3.253968253968254,0.547945205479452,32.98765432098765,4.101694915254237,0.4067796610169492,42.857142857142854,4.181818181818182,14,1,8,694,110,102,6,137
5d3cdb5e7be2eb909c546f407b10523a4a8387ee.yml,79,0.14035087719298245,0.17721518987341772,0.7192982456140351,0.10126582278481013,0.6842105263157895,14.0,0.0759493670886076,0.01639344262295082,3.2950819672131146,0.5633802816901409,31.68354430379747,4.12280701754386,0.17543859649122806,32.666666666666664,4.1066666666666665,14,1,8,694,110,96,5,96
53dd843d7388fdc8ccd965ccbf12a8e44e2d35f2.yml,75,1.1363636363636365,0.17333333333333334,0.5681818181818182,0.25333333333333335,1.3409090909090908,11.0,0.4,0.16129032258064516,3.629032258064516,0.43859649122807015,42.026666666666664,1.6818181818181819,0.9090909090909091,82.4375,7.1866666666666665,13,3,10,161,7,88,12,187
b1b9c80555087d5af8b57d75d176a413ed140171.yml,75,1.1363636363636365,0.17333333333333334,0.5681818181818182,0.25333333333333335,1.3409090909090908,11.0,0.4,0.16129032258064516,3.4193548387096775,0.43859649122807015,42.026666666666664,1.6818181818181819,0.9090909090909091,82.4375,6.88,13,3,10,161,7,88,12,187
3825f615bac593eab51335f7fe5a6c08a26d79a7.yml,80,1.0816326530612246,0.175,0.5918367346938775,0.225,1.2653061224489797,11.0,0.4125,0.15151515151515152,4.015151515151516,0.4603174603174603,39.1625,1.7346938775510203,0.8163265306122449,82.4375,7.4125,13,3,10,161,7,93,16,187
53dd843d7388fdc8ccd965ccbf12a8e44e2d35f2.yml,75,1.1363636363636365,0.17333333333333334,0.5681818181818182,0.25333333333333335,1.3409090909090908,11.0,0.4,0.16129032258064516,3.629032258064516,0.43859649122807015,42.026666666666664,1.6818181818181819,0.9090909090909091,82.4375,7.1866666666666665,13,3,10,161,7,88,12,187
38d4655cb6271c02ca7a92aa14302af83d8195c4.yml,202,0.4672131147540984,0.1782178217821782,0.5819672131147541,0.21782178217821782,0.7540983606557377,9.08108108108108,0.18316831683168316,0.025157232704402517,6.150943396226415,0.4430379746835443,20.133663366336634,0.28688524590163933,0.08196721311475409,29.0,7.225641025641026,18,2,22,80,7,150,13,83
6d33347f290846d81267df9d658290a163253e4a.yml,200,0.45081967213114754,0.18,0.5819672131147541,0.21,0.7540983606557377,9.08108108108108,0.185,0.025477707006369428,6.229299363057325,0.4430379746835443,19.915,0.28688524590163933,0.08196721311475409,29.5,7.186528497409326,18,2,22,80,7,151,12,83
6da5b3a58761b53a1457b8c4f0a10e52aed470b6.yml,54,0.20512820512820512,0,0.15384615384615385,0.2962962962962963,1.5384615384615385,5.5,0.07407407407407407,0.041666666666666664,4.145833333333333,0.15384615384615385,31.425925925925927,0.41025641025641024,0.41025641025641024,32.06060606060606,7.541666666666667,6,2,12,100,3,89,12,107
b4a0f27290e732276c0d6f4a7b56cb93e09f34d9.yml,54,0.3333333333333333,0,0.15384615384615385,0.2962962962962963,1.6923076923076923,6.0,0.16666666666666666,0.041666666666666664,3.875,0.15384615384615385,33.2037037037037,0.48717948717948717,0.41025641025641024,32.27272727272727,7.4375,12,5,12,114,5,91,12,123
0ad61ae76b121344ccd2ad4bbf4af4e4b5b8f70e.yml,125,0.35964912280701755,0.048,0.8859649122807017,0.04,0.9122807017543859,6.0,0.328,0,4.722689075630252,0.8416666666666667,15.496,1.6842105263157894,0,16.0,5.8,6,1,8,47,5,120,41,36
ee1c7b9518a9e8f8a4c873d61a21ac7d37d46bea.yml,120,0.35964912280701755,0.05,0.8859649122807017,0,0.9122807017543859,6.0,0.3416666666666667,0,4.9298245614035086,0.8416666666666667,14.725,1.6842105263157894,0,16.0,5.875,6,1,8,33,5,120,41,36
902bc6dc8df90d1350f0ebfef396378c11f469e3.yml,61,0.12,0.18032786885245902,1.58,0,0.66,0,0,0,2.88,0.7868852459016393,26.688524590163933,2.46,2.28,25.5,5.491803278688525,0,0,4,67,9,111,0,27
1253e4aba21da261b91d2c18a52cc39232a973ae.yml,54,0.8372093023255814,0.2037037037037037,1.2325581395348837,0,0.5581395348837209,13.0,0.8888888888888888,0,2.4186046511627906,0.7037037037037037,26.666666666666668,0.9767441860465116,0,25.5,3.0555555555555554,14,4,6,78,3,72,18,27
4823cc900c4b3f8f498db6731d68275f60ecbd4d.yml,16,0.3125,0,0.5,0,0.6875,7.0,0.3125,0,1.125,0.5,12.0,0.625,0,15.333333333333334,2.25,7,1,2,15,2,15,6,16
fb57ec4269f5a7511e0245bafd575641dea901f4.yml,19,0.42105263157894735,0,0.42105263157894735,0,0.7368421052631579,7.0,0.42105263157894735,0,1.263157894736842,0.42105263157894735,15.947368421052632,1.5789473684210527,0,15.333333333333334,2.3684210526315788,7,1,2,22,4,25,9,16
a01fb67c87e11f942adacff036be73d39ecca587.yml,73,0.09230769230769231,0.1095890410958904,0.7230769230769231,0.0684931506849315,0.7692307692307693,3.0,0.0547945205479452,0.015384615384615385,4.892307692307693,0.6301369863013698,18.89041095890411,0.7538461538461538,0.06153846153846154,22.8,6.63013698630137,4,3,10,66,6,86,2,36
c6eab97f64e00bed82e0189f0c7049a68e3932cf.yml,66,0.09230769230769231,0.015151515151515152,0.7230769230769231,0.07575757575757576,0.7692307692307693,3.0,0.06060606060606061,0.015384615384615385,4.892307692307693,0.696969696969697,20.893939393939394,0.7538461538461538,0.06153846153846154,22.8,7.333333333333333,4,3,10,66,6,86,2,36
1b9748e5ceb6dabc62a8bd05e094143c352bdce2.yml,73,0.09230769230769231,0.1095890410958904,0.7230769230769231,0.0684931506849315,0.7692307692307693,3.0,0.0547945205479452,0.015384615384615385,4.892307692307693,0.6301369863013698,18.89041095890411,0.7538461538461538,0.06153846153846154,22.8,6.63013698630137,4,3,10,66,6,86,2,36
8004ef59afc84d91a9cbc9e2516b206ebaf2d4f4.yml,66,0.09230769230769231,0.015151515151515152,0.7230769230769231,0.07575757575757576,0.7692307692307693,3.0,0.06060606060606061,0.015384615384615385,4.892307692307693,0.696969696969697,20.893939393939394,0.7538461538461538,0.06153846153846154,22.8,7.333333333333333,4,3,10,66,6,86,2,36
faf70b6295afc2891a43ab4269c779da66f686c5.yml,9,0.1111111111111111,0,0.6666666666666666,0,1.8888888888888888,0,0,0,1.1111111111111112,0.6666666666666666,28.666666666666668,1.6666666666666667,0.2222222222222222,43.6,2.888888888888889,0,0,2,81,5,25,0,82
9929c1618d30b86719a51fe59c844c51a4cb4753.yml,7,0.14285714285714285,0,0.8571428571428571,0,2.142857142857143,0,0,0,0.8571428571428571,0.7142857142857143,35.714285714285715,2.142857142857143,0.2857142857142857,51.0,3.0,0,0,2,81,5,24,0,82
e005451ef60fb4ffe666c3a61e8d2c98350d1f61.yml,51,0.07317073170731707,0.058823529411764705,0.5365853658536586,0.1568627450980392,1.146341463414634,7.0,0.0392156862745098,0,2.75,0.4772727272727273,34.03921568627451,3.073170731707317,0.14634146341463414,84.66666666666667,4.0588235294117645,7,2,6,691,100,52,1,169
f7beddf859b592748e4b1dfb24a5f7837ac3db71.yml,48,0.07317073170731707,0.020833333333333332,0.5365853658536586,0.14583333333333334,1.146341463414634,7.0,0.041666666666666664,0,2.8085106382978724,0.5,35.520833333333336,3.073170731707317,0.14634146341463414,84.66666666666667,4.354166666666667,7,2,6,691,100,52,1,169
5d28f26bb3b2a4fa7adc0808be54d49a70b1589b.yml,201,0.3575418994413408,0.05472636815920398,0.43575418994413406,0.07462686567164178,1.1284916201117319,10.108108108108109,0.373134328358209,0.005405405405405406,5.6378378378378375,0.4052631578947368,18.218905472636816,0.659217877094972,0.0223463687150838,23.677419354838708,6.566326530612245,21,1,10,182,31,202,14,83
9d3554c26aa85d66cbfe6f481464f1a357af5e12.yml,220,0.4292929292929293,0.05,0.3939393939393939,0.06818181818181818,1.106060606060606,9.989473684210527,0.43636363636363634,0,5.995,0.3684210526315789,18.26818181818182,0.696969696969697,0.010101010101010102,22.689655172413794,6.829383886255924,21,1,10,182,31,219,14,76
c7c06583df9d6337de02f7ea325d6448ebcc1096.yml,464,0.06521739130434782,0.03879310344827586,0.5652173913043478,0.17025862068965517,1.25,7.777777777777778,0.05172413793103448,0,6.1045454545454545,0.5310880829015544,25.599137931034484,1.3315217391304348,0.18478260869565216,41.80821917808219,7.941048034934497,28,2,12,180,31,460,25,83
7ad822ab839440d225e73da4a2a2f65bd7a42a01.yml,460,0.0653950953678474,0.0391304347826087,0.5640326975476839,0.16304347826086957,1.2561307901907357,7.777777777777778,0.05217391304347826,0,6.151376146788991,0.5298701298701298,25.202173913043477,1.335149863760218,0.18528610354223432,41.80821917808219,7.973568281938326,28,2,12,180,31,461,25,83
8d755d075243e975500de248d86bf9ad29b698fa.yml,1166,0.16666666666666666,0.12006861063464837,0.6155555555555555,0.10806174957118353,0.9344444444444444,16.994444444444444,0.09862778730703259,0.007368421052631579,4.143157894736842,0.5240384615384616,26.771012006861064,1.4077777777777778,0.29777777777777775,36.166666666666664,5.236697247706422,42,2,26,181,30,1424,70,101
e552f15f9bb9581129b07ece1026bfa443f4f17f.yml,1133,0.1732283464566929,0.1147396293027361,0.6197975253093363,0.10150044130626655,0.9505061867266592,16.886486486486486,0.10414827890556046,0.006355932203389831,4.15042372881356,0.5309126594700687,27.376875551632832,1.4105736782902136,0.3172103487064117,41.34814814814815,5.315642458100559,42,2,26,181,30,1420,70,141
c9159754757765e10ea4b46f9348bd6e6c9c6e13.yml,106,0.47674418604651164,0.10377358490566038,0.7325581395348837,0.09433962264150944,0.6744186046511628,6.548387096774194,0.29245283018867924,0.021052631578947368,3.0736842105263156,0.6391752577319587,19.11320754716981,0.8023255813953488,0.13953488372093023,25.761904761904763,4.1415094339622645,11,2,10,64,5,102,23,70
ca1842f2a0971ffef06b8ea699f4b42e55d142a8.yml,109,0.4772727272727273,0.11009174311926606,0.7386363636363636,0.09174311926605505,0.6704545454545454,6.53125,0.29357798165137616,0.020618556701030927,3.0721649484536084,0.64,18.862385321100916,0.8068181818181818,0.13636363636363635,25.761904761904763,4.165137614678899,11,2,10,64,5,104,24,70
f25492d74f13d1f6a87ebbe0b9ad5f7223715b95.yml,27,0.05263157894736842,0.2962962962962963,0.631578947368421,0,0.5789473684210527,7.0,0.037037037037037035,0,1.263157894736842,0.4444444444444444,8.592592592592593,0.21052631578947367,0,15.8,1.5925925925925926,7,1,4,23,2,20,2,23
5b5ad0e4fc97f540fdbda459adaa1ccc68cf6712.yml,29,0.05263157894736842,0.3103448275862069,0.631578947368421,0.034482758620689655,0.5789473684210527,7.0,0.034482758620689655,0,1.6842105263157894,0.42857142857142855,9.551724137931034,0.21052631578947367,0,15.8,1.8214285714285714,7,1,4,45,2,20,2,23
2489d278a696354d0ee68b7d74eb490dd9de2ac1.yml,185,0.02727272727272727,0.13513513513513514,0.6272727272727273,0.2702702702702703,1.0818181818181818,0,0,0.006535947712418301,3.6470588235294117,0.5111111111111111,22.205405405405404,0.37272727272727274,0.01818181818181818,31.24,5.449438202247191,0,0,14,105,4,167,0,101
46286a1f455d8e0837f7c2b9e1bbdff1ef858f0f.yml,188,0.06140350877192982,0.14361702127659576,0.5877192982456141,0.25,1.0,0,0,0.01948051948051948,3.792207792207792,0.475177304964539,21.50531914893617,0.39473684210526316,0.08771929824561403,30.967741935483872,5.254143646408839,0,0,16,105,4,177,0,101
72025dbad1e02a01fefad1be7df5c843c1c98983.yml,52,0.55,0.15384615384615385,1.0,0.09615384615384616,0.4,6.0,0.40384615384615385,0,6.454545454545454,0.8333333333333334,19.76923076923077,1.75,0,0,7.038461538461538,6,3,10,182,21,48,15,0
